"_loan_id","_pdate","_od","_pr","_ost_pre","_ost_aft"
"bdbe2c4d54674cb511e7f51627096afb","2018-01-22","0.00","42667.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-02-21","0.00","40000.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-03-26","0.00","44000.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-04-23","0.00","37333.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-05-21","0.00","37333.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-06-21","0.00","41333.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-07-23","0.00","42667.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-08-21","0.00","38667.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-09-21","0.00","41333.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-10-22","0.00","41333.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-11-21","0.00","40000.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2018-12-21","0.00","40000.00","1000000.000","1000000.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-01-21","65667.00","41333.00","1000000.000","934333.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-02-21","68381.00","38619.00","934333.000","865952.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-03-26","68898.00","38102.00","865952.000","797054.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-04-22","78306.00","28694.00","797054.000","718748.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-05-21","79208.00","27792.00","718748.000","639540.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-06-21","80566.00","26434.00","639540.000","558974.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-07-22","83896.00","23104.00","558974.000","475078.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-08-21","87997.00","19003.00","475078.000","387081.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-09-23","89968.00","17032.00","387081.000","297113.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-10-21","95908.00","11092.00","297113.000","201205.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-11-21","98684.00","8316.00","201205.000","102521.000"
"bdbe2c4d54674cb511e7f51627096afb","2019-12-23","102521.00","4374.00","102521.000","0.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-01-05","0.00","0.00","0.000","0.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-02-05","0.00","150694.00","3500000.000","3500000.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-03-05","0.00","136111.00","3500000.000","3500000.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-04-05","0.00","150694.00","3500000.000","3500000.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-05-08","0.00","160417.00","3500000.000","3500000.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-06-05","0.00","136111.00","3500000.000","3500000.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-07-05","0.00","145833.00","3500000.000","3500000.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-08-06","518544.00","155556.00","3500000.000","2981456.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-09-05","549873.00","124227.00","2981456.000","2431583.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-10-05","572784.00","101316.00","2431583.000","1858799.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-11-05","594068.00","80032.00","1858799.000","1264731.000"
"bdbe2c4d54674cb511e7f51627096b03","2018-12-05","621403.00","52697.00","1264731.000","643328.000"
"bdbe2c4d54674cb511e7f51627096b03","2019-01-08","643328.00","30379.00","643328.000","0.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-01-11","0.00","0.00","0.000","0.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-02-12","0.00","175573.00","4115000.000","4115000.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-03-12","0.00","153627.00","4115000.000","4115000.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-04-11","0.00","164600.00","4115000.000","4115000.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-05-11","0.00","164600.00","4115000.000","4115000.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-06-11","0.00","170087.00","4115000.000","4115000.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-07-11","0.00","164600.00","4115000.000","4115000.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-08-13","123940.00","181060.00","4115000.000","3991060.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-09-11","150679.00","154321.00","3991060.000","3840381.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-10-11","151385.00","153615.00","3840381.000","3688996.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-11-12","147603.00","157397.00","3688996.000","3541393.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2018-12-11","168066.00","136934.00","3541393.000","3373327.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-01-11","165569.00","139431.00","3373327.000","3207758.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-02-11","172413.00","132587.00","3207758.000","3035345.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-03-11","191680.00","113320.00","3035345.000","2843665.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-04-11","187462.00","117538.00","2843665.000","2656203.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-05-13","191669.00","113331.00","2656203.000","2464534.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-06-11","209705.00","95295.00","2464534.000","2254829.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-07-11","214807.00","90193.00","2254829.000","2040022.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-08-12","217959.00","87041.00","2040022.000","1822063.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-09-11","232117.00","72883.00","1822063.000","1589946.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-10-11","241402.00","63598.00","1589946.000","1348544.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-11-11","249260.00","55740.00","1348544.000","1099284.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2019-12-11","261029.00","43971.00","1099284.000","838255.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2020-01-13","268117.00","36883.00","838255.000","570138.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2020-02-11","282955.00","22045.00","570138.000","287183.000"
"bdbe2c4d54674cb511e7f5f2e384af2b","2020-03-11","287183.00","11104.00","287183.000","0.000"
"bdbe882d9522b7ce11e6c1b562150f90","2016-12-06","0.00","0.00","0.000","0.000"
"bdbe882d9522b7ce11e6c1b562150f90","2017-01-06","0.00","537333.00","13000000.000","13000000.000"
"bdbe882d9522b7ce11e6c1b562150f90","2017-02-06","0.00","537333.00","13000000.000","13000000.000"
"bdbe882d9522b7ce11e6c1b562150f90","2017-03-06","0.00","485333.00","13000000.000","13000000.000"
"bdbe882d9522b7ce11e6c1b562150f90","2017-04-06","4147198.00","537333.00","13000000.000","8852802.000"
"bdbe882d9522b7ce11e6c1b562150f90","2017-05-06","4330419.00","354112.00","8852802.000","4522383.000"
"bdbe882d9522b7ce11e6c1b562150f90","2017-06-06","4522383.00","186925.00","4522383.000","0.000"
"be522c4d54674cb511e78665ee0c533d","2017-08-18","0.00","0.00","0.000","0.000"
"be522c4d54674cb511e78665ee0c533d","2017-09-18","0.00","301389.00","7000000.000","7000000.000"
"be522c4d54674cb511e78665ee0c533d","2017-10-18","0.00","291667.00","7000000.000","7000000.000"
"be522c4d54674cb511e78665ee0c533d","2017-11-20","0.00","320833.00","7000000.000","7000000.000"
"be522c4d54674cb511e78665ee0c533d","2017-12-20","0.00","291667.00","7000000.000","7000000.000"
"be522c4d54674cb511e78665ee0c533d","2018-01-18","0.00","281944.00","7000000.000","7000000.000"
"be522c4d54674cb511e78665ee0c533d","2018-02-19","0.00","311111.00","7000000.000","7000000.000"
"be522c4d54674cb511e78665ee0c533d","2018-03-19","1070365.00","272222.00","7000000.000","5929635.000"
"be522c4d54674cb511e78665ee0c533d","2018-04-18","1095519.00","247068.00","5929635.000","4834116.000"
"be522c4d54674cb511e78665ee0c533d","2018-05-18","1141166.00","201421.00","4834116.000","3692950.000"
"be522c4d54674cb511e78665ee0c533d","2018-06-18","1183585.00","159002.00","3692950.000","2509365.000"
"be522c4d54674cb511e78665ee0c533d","2018-07-18","1238030.00","104557.00","2509365.000","1271335.000"
"be522c4d54674cb511e78665ee0c533d","2018-08-17","1271335.00","52972.00","1271335.000","0.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2017-10-25","0.00","169583.00","3700000.000","3700000.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2017-11-27","0.00","186542.00","3700000.000","3700000.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2017-12-25","0.00","158278.00","3700000.000","3700000.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-01-25","0.00","175236.00","3700000.000","3700000.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-02-26","0.00","180889.00","3700000.000","3700000.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-03-26","0.00","158278.00","3700000.000","3700000.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-04-25","549697.00","169583.00","3700000.000","3150303.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-05-25","574891.00","144389.00","3150303.000","2575412.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-06-25","597306.00","121974.00","2575412.000","1978106.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-07-25","628617.00","90663.00","1978106.000","1349489.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-08-27","651243.00","68037.00","1349489.000","698246.000"
"bf2e2c4d54674cb511e7a2b4844326b0","2018-09-25","698246.00","30936.00","698246.000","0.000"
"bf322c4d54674cb511e88f2acd61c074","2018-08-24","0.00","142083.00","3000000.000","3000000.000"
"bf322c4d54674cb511e88f2acd61c074","2018-09-24","0.00","142083.00","3000000.000","3000000.000"
"bf322c4d54674cb511e88f2acd61c074","2018-10-24","0.00","137500.00","3000000.000","3000000.000"
"bf322c4d54674cb511e88f2acd61c074","2018-11-24","0.00","142083.00","3000000.000","3000000.000"
"bf322c4d54674cb511e88f2acd61c074","2018-12-24","0.00","137500.00","3000000.000","3000000.000"
"bf322c4d54674cb511e88f2acd61c074","2019-01-24","0.00","142083.00","3000000.000","3000000.000"
"bf322c4d54674cb511e88f2acd61c074","2019-02-24","441417.00","142083.00","3000000.000","2558583.000"
"bf322c4d54674cb511e88f2acd61c074","2019-03-24","474049.00","109451.00","2558583.000","2084534.000"
"bf322c4d54674cb511e88f2acd61c074","2019-04-24","484774.00","98726.00","2084534.000","1599760.000"
"bf322c4d54674cb511e88f2acd61c074","2019-05-24","510178.00","73322.00","1599760.000","1089582.000"
"bf322c4d54674cb511e88f2acd61c074","2019-06-24","531896.00","51604.00","1089582.000","557686.000"
"bf322c4d54674cb511e88f2acd61c074","2019-07-24","557686.00","25561.00","557686.000","0.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-04-20","0.00","0.00","0.000","0.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-05-21","0.00","180833.00","4200000.000","4200000.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-06-20","0.00","175000.00","4200000.000","4200000.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-07-20","0.00","175000.00","4200000.000","4200000.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-08-20","0.00","180833.00","4200000.000","4200000.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-09-20","0.00","180833.00","4200000.000","4200000.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-10-22","0.00","186667.00","4200000.000","4200000.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-11-20","636385.00","169167.00","4200000.000","3563615.000"
"bfc02c4d54674cb511e8483d05dd8a07","2018-12-20","657068.00","148484.00","3563615.000","2906547.000"
"bfc02c4d54674cb511e8483d05dd8a07","2019-01-21","676372.00","129180.00","2906547.000","2230175.000"
"bfc02c4d54674cb511e8483d05dd8a07","2019-02-20","712628.00","92924.00","2230175.000","1517547.000"
"bfc02c4d54674cb511e8483d05dd8a07","2019-03-20","746536.00","59016.00","1517547.000","771011.000"
"bfc02c4d54674cb511e8483d05dd8a07","2019-04-22","771011.00","35338.00","771011.000","0.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-04-25","0.00","0.00","0.000","0.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-05-25","14000.00","60000.00","1500000.000","1486000.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-06-25","12579.00","61421.00","1486000.000","1473421.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-07-25","15063.00","58937.00","1473421.000","1458358.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-08-27","9832.00","64168.00","1458358.000","1448526.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-09-25","17990.00","56010.00","1448526.000","1430536.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-10-25","16779.00","57221.00","1430536.000","1413757.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-11-26","13680.00","60320.00","1413757.000","1400077.000"
"bfc02c4d54674cb511e8483d05dd8a13","2018-12-25","19864.00","54136.00","1400077.000","1380213.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-01-25","16951.00","57049.00","1380213.000","1363262.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-02-25","17652.00","56348.00","1363262.000","1345610.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-03-26","21970.00","52030.00","1345610.000","1323640.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-04-25","21054.00","52946.00","1323640.000","1302586.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-05-27","18423.00","55577.00","1302586.000","1284163.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-06-25","24346.00","49654.00","1284163.000","1259817.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-07-25","23607.00","50393.00","1259817.000","1236210.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-08-26","21255.00","52745.00","1236210.000","1214955.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-09-25","25402.00","48598.00","1214955.000","1189553.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-10-25","26418.00","47582.00","1189553.000","1163135.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-11-25","25924.00","48076.00","1163135.000","1137211.000"
"bfc02c4d54674cb511e8483d05dd8a13","2019-12-25","28512.00","45488.00","1137211.000","1108699.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-01-27","25217.00","48783.00","1108699.000","1083482.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-02-25","32105.00","41895.00","1083482.000","1051377.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-03-26","31945.00","42055.00","1051377.000","1019432.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-04-27","30504.00","43496.00","1019432.000","988928.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-05-25","37080.00","36920.00","988928.000","951848.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-06-25","34657.00","39343.00","951848.000","917191.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-07-27","34867.00","39133.00","917191.000","882324.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-08-25","39883.00","34117.00","882324.000","842441.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-09-25","39179.00","34821.00","842441.000","803262.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-10-26","40799.00","33201.00","803262.000","762463.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-11-25","43501.00","30499.00","762463.000","718962.000"
"bfc02c4d54674cb511e8483d05dd8a13","2020-12-25","45242.00","28758.00","718962.000","673720.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-01-25","46153.00","27847.00","673720.000","627567.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-02-25","48061.00","25939.00","627567.000","579506.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-03-25","52365.00","21635.00","579506.000","527141.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-04-26","51509.00","22491.00","527141.000","475632.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-05-25","55609.00","18391.00","475632.000","420023.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-06-25","56639.00","17361.00","420023.000","363384.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-07-26","58980.00","15020.00","363384.000","304404.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-08-25","61824.00","12176.00","304404.000","242580.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-09-27","63326.00","10674.00","242580.000","179254.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-10-25","67308.00","6692.00","179254.000","111946.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-11-25","69373.00","4627.00","111946.000","42573.000"
"bfc02c4d54674cb511e8483d05dd8a13","2021-12-27","42573.00","1816.00","42573.000","0.000"
"810800505694c42011e8fc49e9fde714","2019-12-10","933345.00","41352.00","933345.000","0.000"
"810800505694c42011e8fc49e9fde714","2019-11-11","886338.00","88962.00","1819683.000","933345.000"
"810800505694c42011e8fc49e9fde714","2019-10-10","852811.00","122489.00","2672494.000","1819683.000"
"810800505694c42011e8fc49e9fde714","2019-09-10","820539.00","154761.00","3493033.000","2672494.000"
"810800505694c42011e8fc49e9fde714","2019-08-12","760834.00","214466.00","4253867.000","3493033.000"
"810800505694c42011e8fc49e9fde714","2019-07-10","746133.00","229167.00","5000000.000","4253867.000"
"810800505694c42011e8fc49e9fde714","2019-06-10","0.00","236806.00","5000000.000","5000000.000"
"810800505694c42011e8fc49e9fde714","2019-05-10","0.00","229167.00","5000000.000","5000000.000"
"810800505694c42011e8fc49e9fde714","2019-04-10","0.00","229167.00","5000000.000","5000000.000"
"810800505694c42011e8fc49e9fde714","2019-03-11","0.00","213889.00","5000000.000","5000000.000"
"810800505694c42011e8fc49e9fde714","2019-02-11","0.00","244444.00","5000000.000","5000000.000"
"810800505694c42011e8fc49e9fde714","2019-01-10","0.00","236806.00","5000000.000","5000000.000"
"810800505694c42011e8f7b3cf86dfd6","2022-12-06","146096.00","5884.00","146096.000","0.000"
"810800505694c42011e8f7b3cf86dfd6","2022-11-07","144007.00","12893.00","290103.000","146096.000"
"810800505694c42011e8f7b3cf86dfd6","2022-10-06","139020.00","17880.00","429123.000","290103.000"
"810800505694c42011e8f7b3cf86dfd6","2022-09-06","134210.00","22690.00","563333.000","429123.000"
"810800505694c42011e8f7b3cf86dfd6","2022-08-08","126252.00","30648.00","689585.000","563333.000"
"810800505694c42011e8f7b3cf86dfd6","2022-07-07","121959.00","34941.00","811544.000","689585.000"
"810800505694c42011e8f7b3cf86dfd6","2022-06-06","116924.00","39976.00","928468.000","811544.000"
"810800505694c42011e8f7b3cf86dfd6","2022-05-06","113485.00","43415.00","1041953.000","928468.000"
"810800505694c42011e8f7b3cf86dfd6","2022-04-06","108946.00","47954.00","1150899.000","1041953.000"
"810800505694c42011e8f7b3cf86dfd6","2022-03-07","107945.00","48955.00","1258844.000","1150899.000"
"810800505694c42011e8f7b3cf86dfd6","2022-02-07","96656.00","60244.00","1355500.000","1258844.000"
"810800505694c42011e8f7b3cf86dfd6","2022-01-06","94471.00","62429.00","1449971.000","1355500.000"
"810800505694c42011e8f7b3cf86dfd6","2021-12-06","96750.00","60150.00","1546721.000","1449971.000"
"810800505694c42011e8f7b3cf86dfd6","2021-11-08","82239.00","74661.00","1628960.000","1546721.000"
"810800505694c42011e8f7b3cf86dfd6","2021-10-06","85466.00","71434.00","1714426.000","1628960.000"
"810800505694c42011e8f7b3cf86dfd6","2021-09-06","79655.00","77245.00","1794081.000","1714426.000"
"810800505694c42011e8f7b3cf86dfd6","2021-08-06","78861.00","78039.00","1872942.000","1794081.000"
"810800505694c42011e8f7b3cf86dfd6","2021-07-07","75706.00","81194.00","1948648.000","1872942.000"
"810800505694c42011e8f7b3cf86dfd6","2021-06-07","67302.00","89598.00","2015950.000","1948648.000"
"810800505694c42011e8f7b3cf86dfd6","2021-05-06","69986.00","86914.00","2085936.000","2015950.000"
"810800505694c42011e8f7b3cf86dfd6","2021-04-06","72944.00","83956.00","2158880.000","2085936.000"
"810800505694c42011e8f7b3cf86dfd6","2021-03-09","67237.00","89663.00","2226117.000","2158880.000"
"810800505694c42011e8f7b3cf86dfd6","2021-02-08","52465.00","104435.00","2278582.000","2226117.000"
"810800505694c42011e8f7b3cf86dfd6","2021-01-06","59481.00","97419.00","2338063.000","2278582.000"
"810800505694c42011e8f7b3cf86dfd6","2020-12-07","53912.00","102988.00","2391975.000","2338063.000"
"810800505694c42011e8f7b3cf86dfd6","2020-11-06","51687.00","105213.00","2443662.000","2391975.000"
"810800505694c42011e8f7b3cf86dfd6","2020-10-06","56211.00","100689.00","2499873.000","2443662.000"
"810800505694c42011e8f7b3cf86dfd6","2020-09-07","43846.00","113054.00","2543719.000","2499873.000"
"810800505694c42011e8f7b3cf86dfd6","2020-08-06","48875.00","108025.00","2592594.000","2543719.000"
"810800505694c42011e8f7b3cf86dfd6","2020-07-07","50444.00","106456.00","2643038.000","2592594.000"
"810800505694c42011e8f7b3cf86dfd6","2020-06-08","34194.00","122706.00","2677232.000","2643038.000"
"810800505694c42011e8f7b3cf86dfd6","2020-05-06","43535.00","113365.00","2720767.000","2677232.000"
"810800505694c42011e8f7b3cf86dfd6","2020-04-06","38115.00","118785.00","2758882.000","2720767.000"
"810800505694c42011e8f7b3cf86dfd6","2020-03-06","44006.00","112894.00","2802888.000","2758882.000"
"810800505694c42011e8f7b3cf86dfd6","2020-02-06","34725.00","122175.00","2837613.000","2802888.000"
"810800505694c42011e8f7b3cf86dfd6","2020-01-06","33292.00","123608.00","2870905.000","2837613.000"
"810800505694c42011e8f7b3cf86dfd6","2019-12-06","35788.00","121112.00","2906693.000","2870905.000"
"810800505694c42011e8f7b3cf86dfd6","2019-11-06","34356.00","122544.00","2941049.000","2906693.000"
"810800505694c42011e8f7b3cf86dfd6","2019-10-07","29022.00","127878.00","2970071.000","2941049.000"
"810800505694c42011e8f7b3cf86dfd6","2019-09-06","27824.00","129076.00","2997895.000","2970071.000"
"810800505694c42011e8f7b3cf86dfd6","2019-08-06","38806.00","118094.00","3036701.000","2997895.000"
"810800505694c42011e8f7b3cf86dfd6","2019-07-09","16941.00","139959.00","3053642.000","3036701.000"
"810800505694c42011e8f7b3cf86dfd6","2019-06-06","24374.00","132526.00","3078016.000","3053642.000"
"810800505694c42011e8f7b3cf86dfd6","2019-05-06","35807.00","121093.00","3113823.000","3078016.000"
"810800505694c42011e8f7b3cf86dfd6","2019-04-08","13562.00","143338.00","3127385.000","3113823.000"
"810800505694c42011e8f7b3cf86dfd6","2019-03-06","33959.00","122941.00","3161344.000","3127385.000"
"810800505694c42011e8f7b3cf86dfd6","2019-02-06","28423.00","128477.00","3189767.000","3161344.000"
"810800505694c42011e8f7b3cf86dfd6","2019-01-08","10233.00","146667.00","3200000.000","3189767.000"
"810800505694c42011e8fd36c2adb5df","2022-12-12","449565.00","16859.00","449565.000","0.000"
"810800505694c42011e8fd36c2adb5df","2022-11-10","432521.00","37979.00","882086.000","449565.000"
"810800505694c42011e8fd36c2adb5df","2022-10-10","419868.00","50632.00","1301954.000","882086.000"
"810800505694c42011e8fd36c2adb5df","2022-09-12","392823.00","77677.00","1694777.000","1301954.000"
"810800505694c42011e8fd36c2adb5df","2022-08-10","383889.00","86611.00","2078666.000","1694777.000"
"810800505694c42011e8fd36c2adb5df","2022-07-11","365275.00","105225.00","2443941.000","2078666.000"
"810800505694c42011e8fd36c2adb5df","2022-06-10","350197.00","120303.00","2794138.000","2443941.000"
"810800505694c42011e8fd36c2adb5df","2022-05-10","344099.00","126401.00","3138237.000","2794138.000"
"810800505694c42011e8fd36c2adb5df","2022-04-11","316937.00","153563.00","3455174.000","3138237.000"
"810800505694c42011e8fd36c2adb5df","2022-03-10","323550.00","146950.00","3778724.000","3455174.000"
"810800505694c42011e8fd36c2adb5df","2022-02-10","295099.00","175401.00","4073823.000","3778724.000"
"810800505694c42011e8fd36c2adb5df","2022-01-10","282918.00","187582.00","4356741.000","4073823.000"
"810800505694c42011e8fd36c2adb5df","2021-12-10","277410.00","193090.00","4634151.000","4356741.000"
"810800505694c42011e8fd36c2adb5df","2021-11-10","266314.00","204186.00","4900465.000","4634151.000"
"810800505694c42011e8fd36c2adb5df","2021-10-11","248796.00","221704.00","5149261.000","4900465.000"
"810800505694c42011e8fd36c2adb5df","2021-09-10","238526.00","231974.00","5387787.000","5149261.000"
"810800505694c42011e8fd36c2adb5df","2021-08-10","243677.00","226823.00","5631464.000","5387787.000"
"810800505694c42011e8fd36c2adb5df","2021-07-12","210842.00","259658.00","5842306.000","5631464.000"
"810800505694c42011e8fd36c2adb5df","2021-06-10","217988.00","252512.00","6060294.000","5842306.000"
"810800505694c42011e8fd36c2adb5df","2021-05-11","217639.00","252861.00","6277933.000","6060294.000"
"810800505694c42011e8fd36c2adb5df","2021-04-12","174752.00","295748.00","6452685.000","6277933.000"
"810800505694c42011e8fd36c2adb5df","2021-03-10","211343.00","259157.00","6664028.000","6452685.000"
"810800505694c42011e8fd36c2adb5df","2021-02-10","185119.00","285381.00","6849147.000","6664028.000"
"810800505694c42011e8fd36c2adb5df","2021-01-11","159026.00","311474.00","7008173.000","6849147.000"
"810800505694c42011e8fd36c2adb5df","2020-12-10","171353.00","299147.00","7179526.000","7008173.000"
"810800505694c42011e8fd36c2adb5df","2020-11-10","174304.00","296196.00","7353830.000","7179526.000"
"810800505694c42011e8fd36c2adb5df","2020-10-12","137550.00","332950.00","7491380.000","7353830.000"
"810800505694c42011e8fd36c2adb5df","2020-09-10","141847.00","328653.00","7633227.000","7491380.000"
"810800505694c42011e8fd36c2adb5df","2020-08-10","135992.00","334508.00","7769219.000","7633227.000"
"810800505694c42011e8fd36c2adb5df","2020-07-10","140911.00","329589.00","7910130.000","7769219.000"
"810800505694c42011e8fd36c2adb5df","2020-06-10","146016.00","324484.00","8056146.000","7910130.000"
"810800505694c42011e8fd36c2adb5df","2020-05-12","107664.00","362836.00","8163810.000","8056146.000"
"810800505694c42011e8fd36c2adb5df","2020-04-10","114090.00","356410.00","8277900.000","8163810.000"
"810800505694c42011e8fd36c2adb5df","2020-03-10","131777.00","338723.00","8409677.000","8277900.000"
"810800505694c42011e8fd36c2adb5df","2020-02-10","103941.00","366559.00","8513618.000","8409677.000"
"810800505694c42011e8fd36c2adb5df","2020-01-10","99651.00","370849.00","8613269.000","8513618.000"
"810800505694c42011e8fd36c2adb5df","2019-12-10","118792.00","351708.00","8732061.000","8613269.000"
"810800505694c42011e8fd36c2adb5df","2019-11-11","78902.00","391598.00","8810963.000","8732061.000"
"810800505694c42011e8fd36c2adb5df","2019-10-10","99241.00","371259.00","8910204.000","8810963.000"
"810800505694c42011e8fd36c2adb5df","2019-09-10","107295.00","363205.00","9017499.000","8910204.000"
"810800505694c42011e8fd36c2adb5df","2019-08-12","54691.00","415809.00","9072190.000","9017499.000"
"810800505694c42011e8fd36c2adb5df","2019-07-10","88792.00","381708.00","9160982.000","9072190.000"
"810800505694c42011e8fd36c2adb5df","2019-06-10","72929.00","397571.00","9233911.000","9160982.000"
